DB_entry	QC	QC_comment	Comments	RunID	IndexLibID	CapLibID	IndexLibIDCoreDB	CapLibIDCoreDB	p7	p5	SampleID	ExtractID	SampleType	ExperimentType	ProbeSet	Site	Description	CC_reads	CC_percent	RawSeqs	FilteredL35	Identified	%Hominid	Mapped	%Mapped	Unique	Duplication_Rate	5'CT	3'CT	5'CT(95%CI)	3'CT(95%CI)	cond5'CT(95%CI)	cond3'CT(95%CI)	Ancient	Deaminated(term3)	H_support	H_support_deam	N-HST_support	N-HST_support_deam	N_support	N_support_deam	HST_support	HST_support_deam	D-S_support	D-S_support_deam	D_support	D_support_deam	S_support	S_support_deam	H_der	H_deam_der	N-HST_der	N-HST_deam_der	N_der	N_deam_der	HST_der	HST_deam_der	D-S_der	D-S_deam_der	D_der	D_deam_der	S_der	S_deam_der	Unnamed: 64
18367			inclDenSedEZ2021	200316_D00829_0327.lane1	A32286	B38376	Lib.G.5394	Cap.F.2702	1223	1247	SP6865	E19262	sediment	screening	AA163	Denisova Cave, Russia	Denisova Cave, Russia_Denisova Main Chamber (3/4) M211 Layer 12.2?, New Sed Aliquot 2, Lys9900 Aliquot 1	0.0	0.0	4807272.0	4774860.0	2647.0	0.2	660.0	24.9	386.0	1.71	43.8	21.2	33.3-54.7	14.1-29.9	0.5-71.6	0.3-52.7	++	98.0	^23.1% (3 / 13)	25.0% (1 / 4)	^^^90.0% (18 / 20)	^^^75.0% (3 / 4)	^^^100.0% (9 / 9)	100.0% (1 / 1)	6.7% (1 / 15)	100.0% (1 / 1)	^^^20.0% (21 / 105)	^^^22.9% (8 / 35)	3.4% (2 / 59)	7.1% (1 / 14)	0.0% (0 / 38)	0.0% (0 / 10)	(5387:1)(15148:1)(15355:1)	(15148:1)	(547:2)(3414:1)(5673:2)(6260:1)(7424:1)(10373:2)(10532:1)(11527:2)(13801:2)(15226:1)(15629:1)(15671:1)(16037:1)	(547:1)(11527:1)(13801:1)	(3808:1)(6200:1)(7127:2)(9027:1)(11950:1)(15232:2)(15789:1)	(3808:1)	(16083:1)	(16083:1)	(2955:18)(9254:1)(11503:1)(15742:1)	(2955:5)(9254:1)(11503:1)(15742:1)	(3636:1)(14662:1)	(3636:1)			
18368			inclDenSedEZ2021	200316_D00829_0327.lane1	A32287	B38377	Lib.G.5395	Cap.F.2703	1224	1248	SP6865	E19263	sediment	screening	AA163	Denisova Cave, Russia	Denisova Cave, Russia_Denisova Main Chamber (3/4) M211 Layer 12.2?, New Sed Aliquot 3, Lys9901 Aliquot 1	0.0	0.0	3164076.0	3145513.0	2989.0	0.8	1574.0	52.7	773.0	2.04	24.7	14.6	18.4-31.9	10.2-20.1	6.0-61.0	4.3-48.1	++	105.0	^^^78.7% (48 / 61)	20.0% (1 / 5)	^^^24.5% (12 / 49)	^^100.0% (2 / 2)	^22.7% (5 / 22)	33.3% (1 / 3)	0.0% (0 / 54)	0.0% (0 / 2)	^12.3% (29 / 235)	^23.1% (6 / 26)	1.3% (2 / 155)	0.0% (0 / 8)	0.0% (0 / 97)	0.0% (0 / 4)	(2056:2)(2523:1)(2831:4)(5387:2)(5580:2)(6266:2)(6452:3)(6641:3)(7868:1)(7891:3)(8021:2)(8065:2)(9325:1)(9869:4)(10307:2)(10324:2)(10750:2)(12474:2)(13359:1)(13656:1)(15148:2)(15355:1)(15443:1)(15649:1)(15667:1)	(15148:1)	(3399:1)(4532:1)(7424:2)(10532:1)(11458:3)(13707:1)(15479:2)(15629:1)	(7424:1)(15479:1)	(3808:2)(7127:1)(7746:1)(15789:1)	(15789:1)			(2955:26)(6938:1)(9060:1)(12756:1)	(2955:4)(6938:1)(9060:1)	(3832:1)(4047:1)				
18369			inclDenSedEZ2021	200316_D00829_0327.lane1	A32288	B38378	Lib.G.5396	Cap.F.2704	1097	1121	SP6865	E19264	sediment	screening	AA163	Denisova Cave, Russia	Denisova Cave, Russia_Denisova Main Chamber (3/4) M211 Layer 12.2?, New Sed Aliquot 4, Lys9902 Aliquot 1	0.0	0.0	1573249.0	1564065.0	1184.0	0.4	565.0	47.7	322.0	1.75	47.8	35.8	35.4-60.3	25.4-47.2	0.4-64.1	0.4-64.1	++	102.0	^^100.0% (2 / 2)	NA% (0 / 0)	25.0% (1 / 4)	NA% (0 / 0)	50.0% (1 / 2)	NA% (0 / 0)	0.0% (0 / 6)	0.0% (0 / 1)	^^93.3% (111 / 119)	^^92.9% (26 / 28)	0.0% (0 / 13)	0.0% (0 / 2)	0.0% (0 / 4)	NA% (0 / 0)	(10307:1)(10324:1)		(15226:1)		(6200:1)				(2955:110)(12756:1)	(2955:26)					
18370			inclDenSedEZ2021	200316_D00829_0327.lane1	A32289	B38379	Lib.G.5397	Cap.F.2705	1098	1122	SP6865	E19265	sediment	screening	AA163	Denisova Cave, Russia	Denisova Cave, Russia_Denisova Main Chamber (3/4) M211 Layer 12.2?, New Sed Aliquot 5, Lys9903 Aliquot 1	0.0	0.0	1264584.0	1257456.0	673.0	0.4	262.0	38.9	186.0	1.41	38.9	26.7	23.1-56.5	14.6-41.9	0.0-84.2	0.0-97.5	++	43.0	18.2% (2 / 11)	100.0% (1 / 1)	^^^54.5% (6 / 11)	0.0% (0 / 1)	^^^66.7% (4 / 6)	100.0% (1 / 1)	0.0% (0 / 9)	0.0% (0 / 2)	^^^29.3% (12 / 41)	11.1% (1 / 9)	3.0% (1 / 33)	0.0% (0 / 6)	0.0% (0 / 18)	0.0% (0 / 1)	(5840:1)(15148:1)	(15148:1)	(3399:1)(4532:1)(7424:1)(8365:2)(15671:1)		(3808:1)(8386:1)(9456:1)(15232:1)	(15232:1)			(2955:9)(6242:1)(11016:1)(12756:1)	(12756:1)	(7741:1)				
18371			inclDenSedEZ2021	200316_D00829_0327.lane1	A32290	B38380	Lib.G.5398	Cap.F.2706	1099	1123	SP6890	E19266	sediment	screening	AA163	Denisova Cave, Russia	Denisova Cave, Russia_Denisova Main Chamber (4/4) M236 Layer 12.3, New Sed Aliquot 1, Lys9904 Aliquot 1	0.0	0.0	486653.0	482972.0	467.0	0.6	197.0	42.2	121.0	1.63	24.2	42.4	11.1-42.3	25.5-60.8	0.0-84.2	0.0-70.8	++	42.0	33.3% (2 / 6)	0.0% (0 / 2)	^^100.0% (2 / 2)	NA% (0 / 0)	100.0% (1 / 1)	100.0% (1 / 1)	0.0% (0 / 5)	0.0% (0 / 2)	^^33.3% (7 / 21)	20.0% (1 / 5)	0.0% (0 / 14)	0.0% (0 / 5)	0.0% (0 / 8)	0.0% (0 / 2)	(13359:1)(15148:1)		(4532:1)(15850:1)		(9027:1)	(9027:1)			(2955:7)	(2955:1)					
18372			inclDenSedEZ2021	200316_D00829_0327.lane1	A32291	B38381	Lib.G.5399	Cap.F.2707	1100	1124	SP6890	E19267	sediment	screening	AA163	Denisova Cave, Russia	Denisova Cave, Russia_Denisova Main Chamber (4/4) M236 Layer 12.3, New Sed Aliquot 2, Lys9905 Aliquot 1	0.0	0.0	431481.0	428473.0	382.0	0.6	168.0	44.0	116.0	1.45	37.0	23.5	19.4-57.6	10.7-41.2	0.0-84.2	0.0-84.2	++	35.0	0.0% (0 / 3)	NA% (0 / 0)	^^^66.7% (6 / 9)	100.0% (1 / 1)	^^^66.7% (4 / 6)	100.0% (1 / 1)	0.0% (0 / 7)	0.0% (0 / 2)	^17.6% (6 / 34)	^33.3% (3 / 9)	0.0% (0 / 10)	0.0% (0 / 5)	0.0% (0 / 18)	0.0% (0 / 7)			(4204:2)(10373:1)(12070:1)(16037:2)	(4204:1)	(6200:1)(7746:1)(9027:1)(11950:1)	(7746:1)			(2955:2)(4958:1)(4991:1)(12064:1)(12801:1)	(4958:1)(4991:1)(12801:1)					
18373			inclDenSedEZ2021	200316_D00829_0327.lane1	A32292	B38382	Lib.G.5400	Cap.F.2708	1101	1125	SP6890	E19268	sediment	screening	AA163	Denisova Cave, Russia	Denisova Cave, Russia_Denisova Main Chamber (4/4) M236 Layer 12.3, New Sed Aliquot 3, Lys9906 Aliquot 1	0.0	0.0	1499609.0	1489113.0	1182.0	0.7	568.0	48.1	253.0	2.25	56.9	33.8	42.2-70.7	23.0-46.0	22.3-95.7	18.4-90.1	++	71.0	^25.0% (3 / 12)	0.0% (0 / 2)	^^^90.9% (10 / 11)	^^^100.0% (4 / 4)	^^^50.0% (7 / 14)	^^^75.0% (3 / 4)	0.0% (0 / 9)	0.0% (0 / 2)	10.9% (6 / 55)	11.8% (2 / 17)	5.6% (2 / 36)	12.5% (1 / 8)	0.0% (0 / 32)	0.0% (0 / 8)	(7891:1)(9869:1)(13889:1)		(417:1)(3399:1)(3414:1)(4532:2)(6156:1)(6410:1)(7106:1)(15226:2)	(3399:1)(3414:1)(4532:1)(6156:1)	(438:1)(3808:1)(6200:2)(7127:1)(15232:1)(16400:1)	(3808:1)(6200:1)(16400:1)			(2955:3)(7232:1)(12311:1)(15742:1)	(2955:1)(15742:1)	(7609:1)(9566:1)	(9566:1)			
18374			inclDenSedEZ2021	200316_D00829_0327.lane1	A32293	B38383	Lib.G.5401	Cap.F.2709	1102	1126	SP6890	E19269	sediment	screening	AA163	Denisova Cave, Russia	Denisova Cave, Russia_Denisova Main Chamber (4/4) M236 Layer 12.3, New Sed Aliquot 4, Lys9907 Aliquot 1	0.0	0.0	1494495.0	1483947.0	1420.0	0.7	680.0	47.9	388.0	1.75	51.6	39.4	40.9-62.3	30.0-49.5	9.9-81.6	11.8-88.2	++	129.0	11.8% (2 / 17)	0.0% (0 / 4)	^^^85.7% (18 / 21)	^^^100.0% (7 / 7)	^^^83.3% (10 / 12)	^^^85.7% (6 / 7)	0.0% (0 / 31)	0.0% (0 / 7)	6.5% (7 / 107)	10.3% (3 / 29)	4.8% (3 / 62)	9.5% (2 / 21)	0.0% (0 / 43)	0.0% (0 / 16)	(6266:1)(15355:1)		(547:1)(3399:2)(3414:3)(6156:1)(6260:1)(7106:1)(7424:1)(8365:1)(8764:1)(11458:1)(13707:2)(15479:2)(16037:1)	(3399:1)(3414:1)(6156:1)(6260:1)(7106:1)(8365:1)(8764:1)	(1406:2)(7127:1)(8386:1)(8986:1)(9027:1)(9456:1)(11383:1)(15789:2)	(1406:2)(7127:1)(8386:1)(9027:1)(11383:1)			(750:1)(2955:1)(7789:1)(8203:1)(9434:1)(12528:1)(12801:1)	(8203:1)(9434:1)(12801:1)	(3832:1)(7961:1)(8008:1)	(7961:1)(8008:1)			
18376			inclDenSedEZ2021	200316_D00829_0327.lane1	A32295	B38385	Lib.G.5403	Cap.F.2711	1104	1128	SP6890	E19271	sediment	screening	AA163	Denisova Cave, Russia	Denisova Cave, Russia_Denisova Main Chamber (4/4) M236 Layer 12.3, New Sed Aliquot 5, Lys9909 Aliquot 1	0.0	0.0	991752.0	985479.0	562.0	0.3	156.0	27.8	108.0	1.44	40.6	18.2	23.7-59.4	7.0-35.5	0.0-97.5	0.0-70.8	+	31.0	^^^75.0% (3 / 4)	NA% (0 / 0)	^40.0% (2 / 5)	50.0% (1 / 2)	50.0% (1 / 2)	100.0% (1 / 1)	0.0% (0 / 8)	0.0% (0 / 2)	^^^31.2% (5 / 16)	^50.0% (2 / 4)	14.3% (1 / 7)	NA% (0 / 0)	0.0% (0 / 9)	NA% (0 / 0)	(10307:1)(10324:1)(12474:1)		(13801:1)(15671:1)	(15671:1)	(7127:1)	(7127:1)			(2955:2)(3277:2)(7232:1)	(2955:1)(3277:1)	(12193:1)				
18377			inclDenSedEZ2021	200316_D00829_0327.lane1	A32296	B38386	Lib.G.5404	Cap.F.2712	1073	1097	SP6891	E19272	sediment	screening	AA163	Denisova Cave, Russia	Denisova Cave, Russia_Denisova Main Chamber (4/4) M237 Layer 12.3, New Sed Aliquot 1, Lys9910 Aliquot 1	0.0	0.0	1011764.0	1005101.0	672.0	0.4	266.0	39.6	164.0	1.62	40.0	20.7	23.9-57.9	8.0-39.7	N/A-N/A	0.0-84.2	+	47.0	12.5% (1 / 8)	0.0% (0 / 1)	^^^57.1% (4 / 7)	0.0% (0 / 1)	33.3% (1 / 3)	100.0% (1 / 1)	0.0% (0 / 8)	0.0% (0 / 1)	^^^22.2% (8 / 36)	18.2% (2 / 11)	8.0% (2 / 25)	0.0% (0 / 4)	0.0% (0 / 12)	0.0% (0 / 2)	(5580:1)		(5673:2)(8764:1)(15479:1)		(3918:1)	(3918:1)			(2955:5)(7316:1)(8545:1)(10172:1)	(2955:1)(10172:1)	(5021:1)(11864:1)				
18378			inclDenSedEZ2021	200316_D00829_0327.lane1	A32297	B38387	Lib.G.5405	Cap.F.2713	1074	1098	SP6891	E19273	sediment	screening	AA163	Denisova Cave, Russia	Denisova Cave, Russia_Denisova Main Chamber (4/4) M237 Layer 12.3, New Sed Aliquot 2, Lys9911 Aliquot 1	0.0	0.0	869005.0	860727.0	726.0	0.9	391.0	53.9	259.0	1.51	49.1	25.9	35.1-63.2	15.0-39.7	0.8-90.6	0.4-57.9	++	65.0	11.1% (1 / 9)	0.0% (0 / 3)	^23.1% (6 / 26)	50.0% (1 / 2)	^^^33.3% (5 / 15)	50.0% (1 / 2)	0.0% (0 / 16)	0.0% (0 / 8)	^^^37.0% (17 / 46)	^^^54.5% (6 / 11)	^^^42.9% (15 / 35)	^^^44.4% (4 / 9)	0.0% (0 / 31)	0.0% (0 / 9)	(13359:1)		(7424:2)(11458:2)(13707:1)(15850:1)	(11458:1)	(1406:1)(8386:1)(9027:1)(9456:1)(11383:1)	(1406:1)			(1009:1)(2955:6)(3277:1)(6483:1)(6935:1)(7232:1)(8203:2)(9839:1)(12756:1)(14007:1)(16070:1)	(2955:2)(3277:1)(6935:1)(8203:1)(12756:1)	(928:1)(2402:1)(2404:1)(3957:1)(4659:1)(5447:1)(6917:1)(7609:1)(7741:1)(8772:1)(8784:1)(11864:1)(14971:1)(15562:1)(16487:1)	(6917:1)(7609:1)(7741:1)(11864:1)			
18379			inclDenSedEZ2021	200316_D00829_0327.lane1	A32298	B38388	Lib.G.5406	Cap.F.2714	1075	1099	SP6891	E19274	sediment	screening	AA163	Denisova Cave, Russia	Denisova Cave, Russia_Denisova Main Chamber (4/4) M237 Layer 12.3, New Sed Aliquot 3, Lys9912 Aliquot 1	0.0	0.0	1013137.0	1003477.0	657.0	0.5	283.0	43.1	176.0	1.61	53.1	25.5	34.7-70.9	14.3-39.6	0.0-84.2	0.0-70.8	++	47.0	0.0% (0 / 5)	0.0% (0 / 2)	^42.9% (3 / 7)	^^^100.0% (3 / 3)	^^^50.0% (5 / 10)	50.0% (1 / 2)	0.0% (0 / 10)	0.0% (0 / 2)	^22.6% (7 / 31)	20.0% (2 / 10)	^21.1% (4 / 19)	14.3% (1 / 7)	0.0% (0 / 14)	0.0% (0 / 7)			(3399:1)(3414:1)(7106:1)	(3399:1)(3414:1)(7106:1)	(7127:2)(8386:1)(9027:1)(16400:1)	(7127:1)			(868:1)(2955:3)(9060:1)(9075:1)(11016:1)	(868:1)(11016:1)	(3870:1)(3888:1)(4047:1)(9080:1)	(4047:1)			
18380			inclDenSedEZ2021	200316_D00829_0327.lane1	A32299	B38389	Lib.G.5407	Cap.F.2715	1076	1100	SP6891	E19275	sediment	screening	AA163	Denisova Cave, Russia	Denisova Cave, Russia_Denisova Main Chamber (4/4) M237 Layer 12.3, New Sed Aliquot 4, Lys9913 Aliquot 1	0.0	0.0	1291366.0	1283611.0	1014.0	0.6	511.0	50.4	295.0	1.73	22.2	17.6	12.0-35.6	9.7-28.2	0.8-90.6	0.8-90.6	+	44.0	^^^65.0% (13 / 20)	0.0% (0 / 1)	15.4% (2 / 13)	50.0% (1 / 2)	12.5% (2 / 16)	100.0% (1 / 1)	0.0% (0 / 23)	0.0% (0 / 3)	^^^42.5% (31 / 73)	^^^50.0% (6 / 12)	8.0% (4 / 50)	20.0% (1 / 5)	0.0% (0 / 28)	0.0% (0 / 3)	(5580:1)(5840:1)(7891:2)(8021:1)(8065:1)(9869:1)(10750:2)(13889:1)(15148:1)(15649:1)(15667:1)		(417:1)(5673:1)	(417:1)	(1406:1)(3808:1)	(1406:1)			(2284:1)(2955:15)(3277:1)(3747:1)(3753:1)(4958:1)(4991:1)(7232:1)(8203:1)(9434:1)(9839:2)(10172:1)(11503:1)(13827:1)(14605:1)(16070:1)	(2955:1)(3747:1)(3753:1)(8203:1)(9839:1)(11503:1)	(5270:1)(11864:1)(15562:1)(16081:1)	(5270:1)			
18381			inclDenSedEZ2021	200316_D00829_0327.lane1	A32300	B38390	Lib.G.5408	Cap.F.2716	1077	1101	SP6891	E19276	sediment	screening	AA163	Denisova Cave, Russia	Denisova Cave, Russia_Denisova Main Chamber (4/4) M237 Layer 12.3, New Sed Aliquot 5, Lys9914 Aliquot 1	0.0	0.0	2325071.0	2309756.0	1828.0	0.6	871.0	47.6	359.0	2.43	49.5	25.5	38.8-60.1	17.5-34.9	35.9-99.6	9.1-51.2	++	110.0	5.9% (1 / 17)	0.0% (0 / 7)	^^^45.5% (10 / 22)	^40.0% (2 / 5)	^^^45.5% (5 / 11)	^^^60.0% (3 / 5)	0.0% (0 / 23)	0.0% (0 / 4)	^^^36.8% (25 / 68)	^^^35.0% (7 / 20)	^^^38.3% (18 / 47)	^25.0% (3 / 12)	2.9% (1 / 34)	14.3% (1 / 7)	(4904:1)		(547:1)(3399:1)(3414:1)(5673:1)(6260:1)(8365:1)(10532:1)(11458:1)(13707:1)(13801:1)	(547:1)(8365:1)	(6200:1)(8386:1)(8986:1)(15789:1)(16400:1)	(8386:1)(15789:1)(16400:1)			(750:1)(2955:10)(4958:1)(4991:1)(7789:1)(8203:1)(9060:1)(9434:1)(9758:1)(10670:1)(12528:1)(13827:1)(15490:1)(15742:3)	(2955:3)(8203:1)(9060:1)(12528:1)(15742:1)	(596:1)(736:1)(928:1)(2402:1)(2404:1)(4659:1)(4959:1)(5447:1)(8008:2)(9566:1)(11864:1)(12561:1)(13434:1)(13528:2)(14757:1)(16487:1)	(8008:1)(13528:2)	(4380:1)	(4380:1)	
18382			inclDenSedEZ2021	200316_D00829_0327.lane1	A32301	B38391	Lib.G.5409	Cap.F.2717	1078	1102	SP6901	E19277	sediment	screening	AA163	Denisova Cave, Russia	Denisova Cave, Russia_Denisova Main Chamber (4/4) M247 Layer 14, New Sed Aliquot 1, Lys9915 Aliquot 1	0.0	0.0	1911792.0	1897953.0	2473.0	1.2	1506.0	60.9	735.0	2.05	44.4	31.9	37.1-52.0	25.3-39.1	20.3-66.5	24.7-75.3	++	209.0	10.6% (5 / 47)	0.0% (0 / 7)	^^^82.4% (28 / 34)	^^^100.0% (8 / 8)	^^^75.0% (15 / 20)	50.0% (1 / 2)	1.9% (1 / 53)	0.0% (0 / 16)	^8.6% (19 / 222)	7.2% (5 / 69)	1.5% (2 / 136)	0.0% (0 / 38)	0.0% (0 / 94)	0.0% (0 / 31)	(2056:1)(8065:1)(8503:1)(10324:1)(13656:1)		(3399:1)(3414:1)(4204:1)(4532:2)(5673:2)(6156:1)(6410:2)(7424:1)(8764:1)(10373:3)(11527:1)(12070:1)(13707:2)(15226:4)(15479:2)(15671:1)(16037:2)	(3399:1)(4532:1)(5673:1)(6410:1)(8764:1)(11527:1)(15479:1)(16037:1)	(1406:1)(3808:1)(6200:1)(7127:1)(7746:1)(7861:1)(9027:3)(9456:2)(15232:3)(15789:1)	(15789:1)	(5585:1)		(2955:13)(6935:1)(6938:1)(8152:1)(8203:1)(9254:1)(12756:1)	(2955:3)(8203:1)(9254:1)	(5270:1)(13923:1)				
18383			inclDenSedEZ2021	200316_D00829_0327.lane1	A32302	B38392	Lib.G.5410	Cap.F.2718	1079	1103	SP6901	E19278	sediment	screening	AA163	Denisova Cave, Russia	Denisova Cave, Russia_Denisova Main Chamber (4/4) M247 Layer 14, New Sed Aliquot 2, Lys9916 Aliquot 1	2.1	8.6e-05	2422998.0	2406490.0	2075.0	0.6	880.0	42.4	436.0	2.02	44.2	28.7	34.0-54.8	20.4-38.2	29.9-92.5	16.3-67.7	++	100.0	10.5% (2 / 19)	0.0% (0 / 3)	^^^76.2% (16 / 21)	50.0% (1 / 2)	^^^64.7% (11 / 17)	^^^100.0% (5 / 5)	0.0% (0 / 18)	0.0% (0 / 5)	8.0% (9 / 112)	7.7% (2 / 26)	0.0% (0 / 69)	0.0% (0 / 15)	0.0% (0 / 68)	0.0% (0 / 15)	(7868:1)(15148:1)		(417:1)(547:1)(3399:2)(3414:2)(6156:1)(6260:1)(10373:1)(11458:1)(13707:2)(15479:1)(15629:1)(16037:2)	(13707:1)	(438:2)(3918:2)(8986:1)(9027:2)(9456:1)(15789:3)	(438:1)(9027:1)(15789:3)			(2955:7)(7232:1)(9899:1)	(2955:1)(7232:1)					
18384			inclDenSedEZ2021	200316_D00829_0327.lane1	A32303	B38393	Lib.G.5411	Cap.F.2719	1080	1104	SP6901	E19279	sediment	screening	AA163	Denisova Cave, Russia	Denisova Cave, Russia_Denisova Main Chamber (4/4) M247 Layer 14, New Sed Aliquot 3, Lys9917 Aliquot 1	0.0	0.0	3300563.0	3279634.0	2725.0	0.5	740.0	27.2	372.0	1.99	33.3	26.9	23.4-44.5	18.8-36.2	0.5-71.6	0.4-57.9	++	83.0	^^^50.0% (5 / 10)	NA% (0 / 0)	^^^53.8% (7 / 13)	^^100.0% (2 / 2)	^^^50.0% (4 / 8)	100.0% (1 / 1)	0.0% (0 / 21)	0.0% (0 / 3)	4.7% (5 / 106)	6.9% (2 / 29)	0.0% (0 / 48)	0.0% (0 / 5)	0.0% (0 / 21)	0.0% (0 / 3)	(2523:1)(2831:1)(5580:1)(9869:1)(13359:1)		(3414:2)(6156:1)(6260:1)(13707:1)(13801:1)(15850:1)	(3414:1)(15850:1)	(3808:1)(11383:1)(11950:2)	(11950:1)			(2955:5)	(2955:2)					
18385			inclDenSedEZ2021	200316_D00829_0327.lane1	A32304	B38394	Lib.G.5412	Cap.F.2720	1377	1017	SP6901	E19280	sediment	screening	AA163	Denisova Cave, Russia	Denisova Cave, Russia_Denisova Main Chamber (4/4) M247 Layer 14, New Sed Aliquot 4, Lys9918 Aliquot 1	0.0	0.0	1622864.0	1597912.0	1627.0	0.7	664.0	40.8	399.0	1.66	43.5	32.7	32.8-54.7	23.5-42.9	9.9-81.6	6.7-65.2	++	104.0	^19.2% (5 / 26)	0.0% (0 / 9)	^^^85.7% (18 / 21)	^^^100.0% (5 / 5)	^^^76.9% (10 / 13)	NA% (0 / 0)	0.0% (0 / 18)	0.0% (0 / 4)	8.6% (8 / 93)	3.4% (1 / 29)	0.0% (0 / 62)	0.0% (0 / 12)	2.3% (1 / 43)	7.7% (1 / 13)	(2056:1)(5840:1)(8021:1)(10307:1)(10324:1)		(4532:3)(6156:2)(6260:2)(6410:1)(7106:1)(11527:2)(13707:1)(13801:2)(15226:1)(15671:1)(16037:1)(16139:1)	(4532:1)(6156:1)(6260:1)(6410:1)(11527:1)	(438:1)(3808:1)(7127:2)(8386:1)(9027:2)(10256:1)(11950:1)(15232:1)				(2955:6)(8152:1)(12528:1)	(12528:1)			(11536:1)	(11536:1)	
18386			inclDenSedEZ2021	200316_D00829_0327.lane1	A32305	B38395	Lib.G.5413	Cap.F.2721	1378	1018	SP6901	E19281	sediment	screening	AA163	Denisova Cave, Russia	Denisova Cave, Russia_Denisova Main Chamber (4/4) M247 Layer 14, New Sed Aliquot 5, Lys9919 Aliquot 1	0.0	0.0	1621447.0	1610285.0	1310.0	0.6	571.0	43.6	298.0	1.92	32.9	23.3	22.3-44.9	14.2-34.6	2.5-100.0	0.8-90.6	++	78.0	7.7% (1 / 13)	0.0% (0 / 5)	^^^68.8% (11 / 16)	^^100.0% (2 / 2)	^^^75.0% (6 / 8)	^66.7% (2 / 3)	0.0% (0 / 20)	0.0% (0 / 3)	^12.7% (10 / 79)	15.0% (3 / 20)	0.0% (0 / 38)	0.0% (0 / 10)	0.0% (0 / 15)	0.0% (0 / 4)	(15667:1)		(417:1)(547:1)(4204:1)(4532:2)(10373:1)(13707:1)(15479:1)(15671:1)(15850:1)(16037:1)	(547:1)(15479:1)	(438:1)(3918:1)(7746:1)(9027:1)(9456:1)(16400:1)	(9027:1)(16400:1)			(2955:8)(9168:1)(14839:1)	(2955:2)(14839:1)					
18387			inclDenSedEZ2021	200316_D00829_0327.lane1	A32306	B38396	Lib.G.5414	Cap.F.2722	1379	1019	SP6904	E19282	sediment	screening	AA163	Denisova Cave, Russia	Denisova Cave, Russia_Denisova Main Chamber (4/4) M250 Layer 12.1, New Sed Aliquot 1, Lys9920 Aliquot 1	0.0	0.0	3254169.0	3234947.0	2239.0	0.5	956.0	42.7	480.0	1.99	40.2	21.7	31.0-49.9	15.2-29.6	9.9-81.6	4.0-45.6	++	128.0	14.3% (1 / 7)	0.0% (0 / 2)	^^^100.0% (8 / 8)	100.0% (1 / 1)	50.0% (1 / 2)	NA% (0 / 0)	0.0% (0 / 20)	0.0% (0 / 2)	^^70.1% (108 / 154)	^^72.7% (32 / 44)	3.7% (1 / 27)	0.0% (0 / 4)	4.5% (1 / 22)	20.0% (1 / 5)	(6641:1)		(417:1)(3399:1)(6260:1)(6410:1)(7424:1)(10373:1)(13801:1)(16037:1)	(7424:1)	(6200:1)				(868:1)(2955:107)	(2955:32)	(15403:1)		(11335:1)	(11335:1)	
18389			inclDenSedEZ2021	200316_D00829_0327.lane1	A32308	B38398	Lib.G.5416	Cap.F.2724	1381	1021	SP6904	E19284	sediment	screening	AA163	Denisova Cave, Russia	Denisova Cave, Russia_Denisova Main Chamber (4/4) M250 Layer 12.1, New Sed Aliquot 2, Lys9922 Aliquot 1	0.0	0.0	3068329.0	3047377.0	2497.0	0.6	1031.0	41.3	534.0	1.93	34.8	20.3	26.1-44.2	14.1-27.7	34.9-96.8	16.3-67.7	++	115.0	8.8% (3 / 34)	0.0% (0 / 10)	^^^86.2% (25 / 29)	^^^100.0% (4 / 4)	^^^100.0% (14 / 14)	^^100.0% (2 / 2)	0.0% (0 / 29)	0.0% (0 / 4)	^^^26.2% (34 / 130)	^^28.9% (11 / 38)	1.4% (1 / 70)	0.0% (0 / 9)	0.0% (0 / 54)	0.0% (0 / 14)	(12474:1)(15649:1)(15667:1)		(417:1)(3399:2)(3414:2)(4532:2)(5673:1)(6156:3)(6260:1)(6410:1)(7424:2)(8365:1)(10373:2)(10532:1)(11458:1)(12070:1)(13801:1)(15226:1)(15671:1)(15850:1)	(6156:1)(6260:1)(6410:1)(10532:1)	(6200:1)(7127:1)(7746:1)(8386:2)(9027:2)(9456:2)(11383:1)(15232:3)(16299:1)	(9027:1)(15232:1)			(2955:31)(11983:1)(12064:1)(14007:1)	(2955:10)(14007:1)	(13923:1)				
